class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,782,,36,32,0,0,0,0,0,0,4836,45700,102320,2726,0,0,50466,2358,0,0,724,1170,141986,108480,120730,12916,0,0,0,0,16,66,0,0,0,0,0,0,0,21086,134496,0,4550,704,826,1832,23682,123988,0,0,0,0,120752,21308,7172,2664,1418,740,526,820,176,6,263644,6,8,148,2,50466,1630,79852,39228,,,,,,,,,118180,782.38,263644,263644,261074,377,748,24868,261020,155582,1209600,2972,2,26,0,47552.64,63213.12,43459.2,12,162,0,0,2938,18994,116502,15872,1088,172,16,0,14,20,263644,,1552,92,5150,37656,36548,71254,3330,0,0,0,38,184,50886,13756,0,30,0,0,52942,330,286,700,100380,0,0,0,0,0,0,1856,258,64,41370,17956,1472,412,12000,1926,0,90,0,0,0,296.5,356,109928,13272,4738,1374,2938,3766,4086,15076,404,0,0,0
neg,127150,0,2130706432,500,0,0,0,0,0,87992,1630280,3424356,1947612,127298,4346,0,3162186,0,0,0,100202,134224,6659810,6317578,613690,355332,0,0,0,0,1012,1704,0,0,0,0,0,0,7608,2907258,4307018,0,4158,2550,3906,6010,10070,4475410,2659942,59838,0,0,2936430,1795516,721722,568706,320050,216052,172746,229298,154108,107256,7374546,2476,1734,1318,18,3162186,52442,233766,375474,110780,89980,92820,78780,101400,116560,,,13860,127150.19,7374546,7374546,7328512,34102,0,5712,107300,7226082,1209600,156828,2,94,0,6262685.76,205352.64,752454.72,14,1152,0,9664,1021718,2503146,3080762,549142,48586,7330,1504,32,130,134,7374546,0,8160,794,535638,330960,453700,5418710,439700,34134,88,0,334,3060,6296048,2200244,0,3890,0,0,6296834,3820,462,0,0,0,205430,0,0,0,0,27058,48170,14484,14101130,1653418,168140,24150,30013140,3000750,6939992,58914,0,0,0,21.98,2032,985560,689058,416148,184266,447442,1031906,3409058,57818,628,0,0,0
neg,10,0,8,8,0,0,0,0,0,0,646,2988,2002,0,0,0,1790,0,0,0,0,0,4384,1544,28318,972,0,0,0,0,6,2,0,0,0,0,0,0,0,0,5636,0,58,10,16,1042,142,226,4142,0,0,0,4326,218,108,32,212,44,490,58,110,38,32706,0,4,2,0,1790,148,25656,2622,,,,,,,,,28100,10.55,32706,32706,37572,26,354,3150,32480,5686,1209600,254,2,6,0,2144.64,215.04,2171.52,0,14,0,0,326,2306,1700,1238,66,0,0,0,0,2,32706,0,1212,16,8,10,230,870,2522,736,32,0,4,4,2078,68,0,0,0,0,2590,72,114,0,0,80,452,0,0,0,0,212,0,0,294,166,54,20,6380,1446,4854,8,0,0,0,0.74,46,3762,1692,30,10,56,82,4,0,0,0,0,0
neg,50708,,700,624,0,0,0,0,0,0,114782,1586890,990244,180996,3244,0,1353428,0,0,0,0,0,2651698,2384428,308070,226284,0,0,0,0,892,208,0,0,0,0,0,254472,2286068,280092,55524,0,1246,276,530,17108,2080138,747244,29612,2,0,0,859978,576050,234218,180964,157490,161206,625276,80974,0,0,2960278,0,146,200,54,1353428,33240,164554,142964,111020,140680,,,,,,,51520,50709.0,2960278,2960278,2967288,17799,15528,50956,535340,2876156,1209600,125826,0,48,0,2569453.44,0.0,304239.36,0,0,0,0,8970,301288,1324812,910626,305194,20380,4528,358,8830,8894,2960278,,3440,552,18552,217634,137078,1971196,522966,4738,0,0,1240,484,2535474,64280,52,120918,0,12,2586650,1722,80,0,0,0,0,0,0,0,0,16684,67636,10766,0,0,113888,19566,212340,32682,0,0,0,0,6075190,894.18,1092,328518,470454,302058,150324,272106,245114,179422,166358,629542,132260,0,0
neg,32048,,0,,0,0,0,0,0,0,2602,143568,1928828,465820,570,0,1157098,0,56,0,0,0,2336404,2147228,292980,145000,0,0,0,0,0,0,0,0,0,0,0,4882,511564,1962948,61994,0,7668,7924,6046,10424,525456,1983708,162,0,0,0,1241700,484226,243766,158410,114118,99314,117512,75292,6954,96,2630048,266,472,3856,32,1157098,23934,121336,170288,115060,154220,,,,,,,17260,32047.77,2630048,2630048,2600498,12794,34450,17736,204060,2541388,1209600,0,,,,2199990.72,0.0,337619.52,,,0,0,426,50732,1130888,1261834,83242,12104,2142,20,,0,2630048,,4038,446,73450,139794,239374,1927424,154668,2194,0,0,,,,,,,,,,2142,258,0,0,0,0,0,0,0,0,13316,16616,3076,0,0,77968,10898,9181520,1084020,0,0,0,0,3160720,,,351128,769294,330120,159028,592304,225620,53000,26804,33240,850,0,0
neg,121202,,2130706432,2070,0,0,0,0,0,0,41472,1356336,5583878,1868824,74788,0,3970574,0,46,0,0,0,8267530,7507244,967280,637270,0,0,0,0,3108,632,0,0,0,0,0,87950,1756838,2092722,4987788,0,3524,782,1446,3332,292436,8621180,2598,0,0,0,3670344,1901338,867146,595868,480460,445976,813656,150510,0,0,9236160,0,258,162,52,3970574,111542,439586,525910,127640,114100,136820,118000,124420,129820,139320,,64320,121202.91,9236160,9236160,9263590,38714,22316,68412,750800,8925298,1209600,366614,2,88,0,6892032.96,0.0,2026508.16,0,556,0,0,0,266904,2626378,4276904,1644016,95400,15180,516,14,28,9236160,,10626,1282,47070,1909914,658468,5251840,1035814,10284,0,0,3888,1180,6927598,48710,0,21426,0,10,6984632,7196,260,0,0,0,0,0,0,0,0,50056,57188,29806,0,0,358086,91728,12160620,1257934,0,0,0,0,2691520,2681.62,2984,2141696,1684238,865772,444432,864244,674888,539516,425624,1150342,134546,0,0
neg,29726,,850,784,0,0,0,0,0,0,2180,80548,1346018,921314,56540,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,300,0,0,0,0,0,0,258438,2152218,2,0,10948,4706,6758,143634,1572534,672034,44,0,0,0,1022510,446938,190720,154810,122922,90956,87986,289228,4588,0,0,162,464,198,6,0,0,0,0,,,,,,,,,0,29725.01,0,0,2502562,16572,12886,0,0,2410658,1209600,62864,0,120,0,1834907.52,32683.2,540815.04,0,0,0,0,0,4766,370346,1181192,799388,48896,5534,536,296,304,0,,4126,496,33068,368766,230788,1397746,366982,8546,140,0,1252,792,1799120,157614,66,3764,0,0,1853618,2432,598,0,0,70,32832,0,0,0,0,0,10646,1806,0,0,59602,11512,104380,51890,0,0,0,0,0,1648.44,1236,588960,490294,313548,135264,266440,233840,164312,143746,73120,1134,0,0
neg,52,2,2,0,0,0,0,0,0,760,4602,28488,4886,0,0,0,,,,,,,,,,,0,,,,86,50,0,0,0,0,0,0,0,7152,31584,0,1626,42,74,78,62,844,35342,62,606,0,35096,1872,726,192,662,132,38,16,2,0,,4,10,10,0,,,,,,,,,,,,,,52.32,,,68188,79,36,,,38932,,1106,0,16,0,9751.68,883.2,26983.68,0,72,0,686,4274,19448,11856,2384,84,4,0,0,8,14,,0,1558,66,154,2746,2724,9558,19976,1860,94,0,2,74,8636,68,0,10,0,0,12330,472,188,0,0,410,1762,0,0,0,0,,0,0,2168,1184,208,60,440,302,2,48,0,0,0,245.58,194,30356,6454,476,150,308,314,614,64,0,0,0,0
neg,64008,,2002,,0,0,0,0,0,15558,902648,2869550,949248,39386,54,0,2211616,0,0,0,16148,27906,4142552,3403414,890646,635474,0,0,0,0,0,0,0,0,0,0,0,1006362,3770078,0,4,0,5702,1976,2420,12960,3244054,1495278,14050,4,0,0,1144236,1282452,357938,289416,246992,224020,289086,641218,288340,12746,5051098,0,32,58,0,2211616,65694,458088,429204,203340,208940,229020,203200,,,,,30860,64008.47,5051098,5051098,5042172,40247,117398,11406,196700,4776444,1209600,0,,,,4092527.04,0.0,677782.08,0,0,0,464,28430,464388,1542002,2178888,503108,48134,10302,728,,1608,5051098,,11678,1682,245868,392408,192650,2189336,1680452,61980,390,0,,,,,,,,,,5386,1186,0,0,0,0,0,0,0,0,42618,73616,16632,0,0,160188,21410,6546860,1000920,0,0,0,0,4008420,2676.84,3580,703950,1244946,492534,237410,703598,745966,569482,60228,18306,24,0,0
neg,130,,22,18,0,0,0,0,0,0,392,10220,37830,3748,132,0,19390,0,0,0,0,0,56864,38764,22588,5266,0,0,0,0,92,44,0,0,0,0,0,0,51484,834,0,0,634,162,94,188,7072,43966,202,0,0,0,44868,4546,1082,776,484,348,212,0,0,0,79606,0,4,8,0,19390,1360,7470,14984,,,,,,,,,21320,129.32,79606,79606,76892,114,0,7038,77860,52338,1209600,2432,0,14,0,20210.88,2981.76,28678.08,0,0,0,0,0,3686,24806,19570,3934,262,60,0,2,6,79606,,846,104,148,1872,1064,11858,24812,10958,648,6,30,228,28374,772,0,18,0,42,28668,356,48,0,0,10,2980,0,0,0,0,1328,138,26,0,0,578,150,1540,152,18104,92,0,0,0,351.04,310,34082,13608,1528,984,1948,156,12,0,0,0,0,0
pos,450898,,0,,0,0,0,0,0,706,231190,2483332,20235570,8466604,288108,14354,16051558,205542,0,0,944,2884,25061900,19259014,7664096,5268238,0,0,20434,0,0,0,0,0,0,0,0,312540,7839608,20075090,3492626,0,49208,36484,71880,159998,18161184,13240298,794,16,2,0,11285142,4336708,2702760,2078208,1727388,1430564,2426930,4760856,957184,14124,32731380,1090,2320,7466,1142,16051558,560214,2798696,4845446,436040,250060,287740,344620,353020,354280,319180,362580,6200,450897.02,32731380,32731380,32288368,257836,3800030,78776,10980,31719864,1209600,0,,,,27686962.56,0.0,4001889.6,,,0,0,13016,726172,9914206,17628330,3126496,256508,52380,2756,,0,32731380,,25476,3674,1690822,1649074,3050394,24175486,1108766,16164,8,0,,,,,,,,,,17654,596,0,0,0,0,0,0,0,0,424478,389570,69874,0,0,930404,132234,35312040,12123412,0,0,0,0,225030790,,,4098926,7786022,4202386,1829996,4683422,4054020,2775010,1428742,861062,278,0,0
neg,31152,,432,386,0,0,0,0,0,0,50686,469870,1210838,241690,28098,2076,890790,0,0,0,0,0,1738106,1476366,390976,229160,0,0,0,0,1870,332,0,0,0,0,0,51148,1114192,679746,158172,0,1108,484,932,18682,1219222,761284,1546,0,0,0,595504,506816,194860,148446,121672,107304,156396,171912,348,0,2129282,38,768,246,18,890790,25978,201770,184814,215780,,,,,,,,171780,31151.13,2129282,2129282,2121398,14021,92,89560,916220,2003258,1209600,62606,0,44,0,1769389.44,0.0,232570.56,0,0,0,0,1596,182472,690760,966096,151316,9072,1874,72,36,48,2129282,,2214,304,57696,143374,116608,1443448,225882,13632,100,0,586,1006,1779068,38690,0,0,0,36,1788044,1256,132,0,0,0,0,0,0,0,0,13416,24096,5824,0,0,72476,13488,30280,3152,1682628,166,0,0,1476400,615.88,686,247996,337832,267614,131082,266682,271320,320632,149066,11034,0,0,0
neg,47504,,428,380,0,0,0,0,0,0,6036,897368,1692030,207934,6812,158,1317508,0,0,0,0,0,2629660,2338454,624832,247186,0,0,0,0,686,260,0,0,0,0,0,8540,870194,1284290,647314,0,4286,3988,7314,93190,1974440,725768,1352,0,0,0,700356,791282,280130,210786,163848,137342,190428,335598,568,0,3254910,314,1070,312,10,1317508,37582,468118,155898,237360,238180,,,,,,,144820,47503.42,3254910,3254910,3261620,20549,4250,79912,829960,2810338,1209600,100906,0,72,0,2511389.76,0.0,295305.6,0,0,0,0,0,212232,1265240,1210330,112288,8340,1848,60,90,106,3254910,,4698,420,122058,102706,163468,2018504,379832,18536,116,0,654,534,2464694,243022,0,82020,0,10,2544156,1462,124,0,0,0,0,0,0,0,0,18516,43370,9332,0,0,93492,17270,141100,45984,0,0,0,0,7801440,910.22,924,314980,432562,309152,150712,308568,324648,296892,352180,314416,6228,0,0
neg,29590,,0,,0,0,0,0,0,0,3132,862112,1483968,237518,1020,0,1219268,0,0,0,0,0,2319324,2064498,367840,189944,0,0,0,0,0,0,0,0,0,0,0,0,1127476,310276,1149998,0,6336,2566,2714,3316,249756,2254150,68910,2,0,0,1284222,480288,239086,132916,90372,89022,112540,127152,31720,432,2688238,450,162,852,66,1219268,28888,117108,249078,159940,164440,1310700,1310700,1310700,1310700,1310700,1310700,34400,29590.4,2688238,2688238,2640792,13084,94372,21654,259500,2587750,1209600,0,,,,2069180.16,0.0,512419.2,,,0,0,0,357492,1267552,817926,117192,23218,4362,8,,0,2688238,,6094,784,187690,252622,234232,1637848,262638,5836,6,0,,,,,,,,,,2864,164,0,0,0,0,0,0,0,0,17022,20728,4296,0,0,83152,13062,3688040,640428,0,0,0,0,0,,,547200,806282,291534,115258,227198,262010,211654,86336,40278,0,0,0
neg,26404,,2130706432,146,0,0,0,0,0,0,202,33554,1203912,514742,15858,76,874018,0,0,0,0,0,1622654,1368676,654642,216790,0,0,0,0,186,44,0,0,0,0,0,13484,168120,1217652,369088,0,1636,1692,3464,7116,66836,1687438,162,0,0,0,491778,518302,206710,150428,110664,87748,115836,86878,0,0,2277606,6,8,82,12,874018,27052,476168,174496,382960,,,,,,,,267380,26403.47,2277606,2277606,2284024,11514,15450,104556,1064120,1768344,1209600,52736,4,32,0,1555785.6,0,211305.6,42,668,0,0,0,3006,606026,979038,165484,12246,2466,78,6,10,2277606,,2764,340,28996,101066,74402,1038534,512702,9502,36,2,202,96,1267068,5842,70,9542,0,10,1569286,1188,164,0,0,0,0,0,0,0,0,18294,21934,5858,0,0,40242,7248,8375440,1013396,0,0,0,0,0,706.4,752,222824,406086,222136,107326,219810,183248,145382,90788,159492,11252,0,0
neg,49582,,162,156,0,0,0,0,0,0,40316,1206924,2035584,355392,11448,0,1632240,0,0,0,1414,2820,3278322,2876222,604552,333844,0,0,0,0,574,112,0,0,0,0,0,173172,620508,1033632,1822352,0,2072,554,972,92366,2469294,1083936,470,0,0,0,1156310,1067734,376588,259586,230518,302270,256614,44,0,0,3884952,0,82,536,4,1632240,49896,335134,267670,209400,174740,179020,,,,,,34800,49582.42,3884952,3884952,3883468,20878,10746,21504,248640,3649664,1209600,134588,0,132,0,3023263.68,0,624067.2,0,0,0,0,19640,406424,1639730,1300892,263562,15340,3826,250,20,24,3884952,,5062,618,116428,257568,192392,2233820,823254,20340,182,0,202,276,2916206,280634,0,12802,0,0,3073500,3706,124,0,0,0,0,0,0,0,0,23746,52866,8806,0,0,129724,24178,256260,47236,0,0,0,0,397910,1342.62,1430,655958,718950,557318,259162,505054,411676,287782,154696,98644,424,0,0
neg,28260,,300,222,0,0,0,0,0,0,5832,596592,1116972,105872,8356,858,771972,0,0,0,0,0,1624214,1388176,374844,195306,0,0,0,0,918,230,0,0,0,0,0,11116,861170,562896,399300,0,1544,452,796,28396,1128252,674876,166,0,0,0,511618,412986,142594,116458,94008,93452,122322,323674,17370,0,1999504,184,96,2630,4,771972,23788,246754,127430,247720,,,,,,,,122480,28259.47,1999504,1999504,2007690,14815,2496,75766,784280,1834482,1209600,52704,0,92,0,1600918.08,0.0,231015.36,0,0,0,0,0,83678,860646,769550,108538,9522,2472,76,20,30,1999504,,3280,514,21250,116150,81520,1144368,452070,14870,454,6,406,732,1461030,183836,44,176,0,0,1618010,1580,380,0,0,0,0,0,0,0,0,14664,31886,5458,0,0,48940,7280,346600,52530,283940,1240,0,0,1128990,813.1,1046,243258,312036,257234,119208,265626,268254,169872,94734,104036,224,0,0
neg,10,0,0,0,2,2,0,0,0,0,20,3634,1162,0,0,0,1690,0,174,0,0,0,9012,7378,11248,192,0,0,0,0,4,6,0,0,0,0,0,0,0,1018,3798,0,1322,2,6,14,6,102,3364,0,0,0,3628,140,126,246,46,44,420,62,58,46,20282,2,8,18,0,1690,130,10030,1134,,,,,,,,,11120,10.37,20282,20282,22214,23,0,1938,20100,4842,1209600,142,0,4,0,1063.68,0.0,2593.92,0,14,0,0,0,1772,2032,434,578,0,0,0,2,274,20282,0,1236,26,78,2,502,350,2160,458,4,0,0,6,994,244,0,0,0,0,1418,16,212,0,0,0,0,0,0,0,0,124,0,0,656,86,32,12,0,0,22608,16,0,0,0,183.1,52,3840,638,80,14,26,46,50,122,0,0,0,0
neg,1702,0,10,,0,0,0,0,0,0,19880,54212,27214,74,0,0,54174,0,0,0,0,0,106894,96106,24074,2572,0,0,0,0,4,16,0,0,0,0,0,0,0,29564,71816,0,922,358,422,2016,554,3236,93872,0,0,0,31280,8174,8984,37352,12378,2444,766,2,0,0,131102,46,58,18,0,54174,866,7412,16252,,,,,,,,,22640,1701.76,131102,131102,119630,0,0,11800,129940,101798,1209600,1782,,,,0,0,0,14,130,0,0,12312,33086,49958,4608,1046,370,0,0,,26,131102,0,608,76,70,2490,1800,11172,80586,4578,0,0,,,,,,,,,,228,172,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,699730,502.62,188,19782,11010,3494,1810,3624,4534,18786,38186,154,0,0,0
neg,184692,,0,,0,0,0,0,0,0,144594,2739608,6226056,2408140,12840,0,5849062,0,60,0,552,856,10493098,9298348,2694372,949188,0,0,0,0,0,0,0,0,0,0,0,13124,2642814,8531698,343602,0,12326,8322,12162,20694,4100860,7342012,34854,8,0,0,3920772,1653026,961696,779000,691456,771186,1127036,1169154,409394,48518,13190284,90,280,216,1512,5849062,145432,1968326,717930,286940,306040,225920,252060,224480,229840,233640,211680,229240,184692.75,13190284,13190284,13020692,89402,3114136,91378,1067040,11531238,1209600,0,,,,10870393.92,0.0,647331.84,,,0,0,7978,930910,4353198,5104392,1020150,92638,21216,756,,0,13190284,,11110,1936,384138,344330,1482978,8790466,510230,6050,0,0,,,,,,,,,,6236,264,0,0,0,6,0,0,0,0,83162,164790,34538,0,0,465434,77996,17588420,4611900,0,0,0,0,38314660,,,706156,1978142,2050450,1107838,2654190,1875428,965100,182920,10992,22,0,0
neg,15298,,130,,0,0,0,0,120,177856,955888,163174,29224,10866,598,0,502690,0,70,0,85708,130602,1084464,1035104,260402,99586,0,0,0,0,182,698,0,0,0,0,0,0,2286,260594,1074846,0,19962,1122,870,890,10260,1304620,2,0,0,0,376842,486448,153512,118854,61068,34650,32326,65180,8844,2,1430966,638,714,264,100,502690,13916,102714,156788,230680,,,,,,,,26460,15297.75,1430966,1430966,1431270,6168,24114,20158,218000,1337726,1209600,0,,,,849828.48,192040.32,293815.68,142,236,0,31880,842808,368902,68632,21166,3612,682,44,0,,10,1430966,,3048,362,36846,152216,124788,705850,297272,17264,80,0,,,,,,,,,,1342,108,0,0,3940,776,30,192396,0,0,8922,1300,354,1461130,194658,27734,3868,4336100,481348,1294724,5116,0,0,0,670.86,744,497202,179960,80260,37612,73542,65650,337360,65774,366,0,0,0
neg,350,2,42,,0,0,0,0,0,0,680,29674,37364,208,288,104,36058,0,0,0,126,278,94292,80690,50004,5538,0,0,0,0,30,36,0,0,0,0,0,0,0,38,68280,0,2020,278,272,570,866,4124,60188,0,0,0,52706,7252,5220,1804,1048,224,64,0,0,0,144514,2,12,0,0,36058,994,37710,11706,,,,,,,,,48860,349.79,144514,144514,142308,130,1982,13844,143300,68606,1209600,0,,,,25500.48,13642.56,27880.32,2,138,0,0,488,10280,42996,12052,2370,130,2,0,,22,144514,0,2084,124,102,3456,9904,26122,24946,1580,0,0,,,,,,,,,,286,38,0,0,0,13668,0,0,0,0,940,0,0,0,0,0,0,0,0,120120,32,0,0,0,500.64,272,44060,12722,2454,776,2116,1078,854,4258,0,0,0,0
neg,36,0,2130706446,74,0,0,0,0,0,0,6,5938,6958,0,0,0,5182,0,0,0,0,0,24390,20236,19664,884,0,0,0,0,56,76,0,0,0,0,0,0,0,0,12902,0,170,54,144,798,1036,6264,4436,0,0,0,10356,972,336,222,294,120,476,116,10,0,44096,0,4,2,0,5182,400,16256,3374,,,,,,,,,19280,35.02,44096,44096,43868,47,206,4184,43520,13010,1209600,730,4,14,0,5789.76,0.0,6238.08,2,16,0,0,0,3716,7462,1562,116,46,0,0,10,14,44096,0,1032,12,36,156,684,9106,1778,98,0,0,72,78,5154,94,0,0,0,0,6482,82,62,0,0,0,0,0,0,0,0,350,0,0,3186,1240,190,50,26540,3600,42850,58,0,0,0,156.9,98,7782,4434,326,44,82,118,80,36,0,0,0,0
neg,1742,0,8,6,0,0,0,0,0,0,9380,84354,60642,1206,144,0,73080,0,216,0,926,2436,164572,138228,139536,9160,0,0,0,0,178,200,0,0,0,0,0,0,0,114826,40900,0,1828,36,18,26,74,124146,29092,506,0,0,83870,36286,14160,7954,4992,3806,2028,1292,626,712,305278,38,144,194,2,73080,2470,110330,26240,,,,,,,,,136460,1741.07,305278,305278,295360,608,136,29198,302840,156114,1209600,6084,0,34,0,106970.88,0.0,47717.76,2,102,0,0,4310,18020,83350,44420,5290,268,68,0,16,24,305278,0,1952,128,3504,9474,6714,76462,50674,6640,178,0,12,662,110780,36608,0,576,0,0,118446,522,268,0,0,0,0,0,0,0,0,2154,310,60,0,0,3452,696,4940,1274,0,0,0,0,741120,427.22,368,50236,28614,17066,5972,9502,5324,31810,6624,578,0,0,0
neg,78650,,2130706432,776,0,0,0,0,0,0,482,85434,3465274,1468166,38800,0,2374454,0,0,0,0,0,4674120,4202522,570262,377080,0,0,0,0,1316,240,0,0,0,0,0,0,764802,2889262,1404092,0,2652,574,1558,2332,32972,5009548,8518,2,0,0,1330482,1106936,585472,592558,608562,497548,336562,36,0,0,5245400,0,170,78,2,2374454,58874,275294,292812,130440,114280,115960,153280,,,,,45460,78649.7,5245400,5245400,5276982,27354,17514,34512,395460,5058156,1209600,208846,2,156,0,4496607.36,0.0,556718.4,0,1112,0,0,0,1050,785802,2513892,1622696,110088,22654,1974,88,104,5245400,,8356,1106,13602,447348,191352,3032008,1344744,19640,0,0,1058,572,4498224,56232,0,1148,0,6,4530782,6062,250,0,0,0,0,0,0,0,0,33144,61842,19516,0,0,170706,32452,10756180,1124990,0,0,0,0,1010470,1933.68,2416,597488,1039644,719326,334950,637112,486010,358960,262142,566178,56346,0,0
neg,39376,,198,192,0,0,0,0,0,0,134,252150,1176908,876070,60700,12194,1074098,0,0,0,0,0,2182958,1938830,307348,209954,0,0,0,0,330,112,0,0,0,0,0,47164,475096,1723898,131998,0,1354,718,1480,183110,1792656,398824,14,0,0,0,569002,586644,185306,129240,93834,76962,127736,609336,96,0,2490606,22,12,46,4,1074098,28486,179766,127068,129020,165720,,,,,,,9020,39375.81,2490606,2490606,2500766,21668,13438,4968,67240,2378156,1209600,78496,0,40,0,2112845.76,0.0,263781.12,0,0,0,0,0,42160,467476,1007126,822346,33156,5268,624,4,8,2490606,,2886,346,34140,151256,71206,1392288,709224,16730,80,0,268,368,1017708,730,0,466,0,108,2131258,1348,226,0,0,0,0,0,0,0,0,14304,37008,7018,0,0,69136,12508,1394660,594352,0,0,0,0,9375840,727.22,768,276412,409568,256778,134536,276086,261618,268046,195016,280420,19676,0,0
neg,12,0,16,14,18,22,0,0,0,0,0,1458,3654,0,0,0,1358,0,0,0,0,0,2244,350,12112,1208,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5112,0,48,16,28,708,706,128,3478,0,0,0,3376,468,96,58,46,56,40,576,134,262,14360,2,4,0,0,1358,74,9860,2240,,,,,,,,,12060,12.07,14360,14360,16278,26,0,1388,14300,5138,1209600,204,2,0,0,1368.96,0,2386.56,0,18,0,0,0,378,3180,990,562,2,0,0,0,6,14360,0,1404,10,2,404,72,2020,1088,96,16,0,18,2,1514,34,0,0,0,0,1514,36,56,0,0,0,0,0,0,0,0,82,0,0,792,138,80,24,3480,338,8794,4,0,0,0,85.3,30,3756,956,210,54,78,34,24,0,0,0,0,0
neg,368,,10,10,0,0,0,0,0,0,66,760,39286,0,0,0,15214,0,0,0,0,0,39758,35428,10468,2654,0,0,0,0,30,20,0,0,0,0,0,0,40112,0,0,0,84,26,2110,4308,20584,12998,2,0,0,0,27962,8958,2806,236,80,26,38,6,0,0,50236,0,24,8,0,15214,374,5840,4596,,,,,,,,,10300,367.56,50236,50236,50636,96,0,4894,50120,40112,1209600,1046,2,6,0,21879.36,0.0,18170.88,0,0,0,0,0,0,29828,10152,112,20,0,0,4,10,50236,,130,10,364,5064,4916,7140,21174,1270,44,0,22,76,22288,14002,0,2,0,36,22466,72,48,0,0,0,0,0,0,0,0,218,0,0,0,0,366,128,91980,9204,0,0,0,0,0,47.58,48,19054,5366,1252,192,182,14044,22,0,0,0,0,0
neg,3166,,104,94,0,0,0,0,0,0,180,246,141548,40520,76,0,89920,0,0,0,0,0,168060,154082,34018,9338,0,0,0,0,278,80,0,0,0,0,0,0,90804,91766,0,0,266,174,178,368,81156,100426,2,0,0,0,85764,68920,19354,6300,1470,424,222,116,0,0,202132,50,32,252,0,89920,1914,20646,13294,,,,,,,,,33620,3165.47,202132,202132,206752,665,486,19870,201660,182570,1209600,2788,0,8,0,165022.08,0.0,17364.48,0,0,0,0,0,0,103746,76300,2052,438,34,0,0,4,202132,,322,54,552,11518,3574,92238,72262,1936,114,0,150,294,94962,90380,14,822,0,0,167068,166,56,0,0,0,0,0,0,0,0,998,624,180,0,0,2434,738,461340,46986,0,0,0,0,2165500,168.06,114,19128,18478,8668,4678,27342,103972,292,12,0,0,0,0
neg,17734,,2130706432,202,0,0,82,0,6,12,38386,596702,624130,55144,822,0,548086,18230,0,0,0,582,1170396,1018784,236536,114928,0,0,0,0,190,56,0,0,0,0,0,4896,325370,431798,553220,0,1608,858,1564,14980,673570,622330,374,0,0,0,373372,436942,124132,87320,69226,62266,73276,88032,718,0,1407348,50,154,306,0,548086,14838,113216,122174,209520,,,,,,,,23200,17733.59,1407348,1407348,1449400,7678,762,16644,193500,1315284,1209600,40766,2,72,0,1091239.68,0.0,206794.56,0,32,0,0,3904,141014,700430,411008,53892,4012,988,36,12,16,1407348,,2718,352,26388,76114,83844,783584,322490,19724,70,0,544,144,1106294,61634,0,1678,0,16,1109828,1240,128,0,0,0,0,0,0,0,0,8714,16046,5500,0,0,30822,5732,3497500,352826,31672,3524,0,0,1306440,794.12,836,218118,282454,166930,92464,202838,186666,93458,40096,31986,274,0,0
